created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2022-09-19T06:10:52+00:00,20511,22.74189,39.00000,5.16034,19.59826,12.17241,148.22414,133.17241,,,,
2022-09-19T06:11:22+00:00,20512,22.75604,38.98276,5.36552,19.20517,12.22414,148.65517,133.27586,,,,
2022-09-19T06:11:52+00:00,20513,22.76967,39.00000,6.90690,31.80862,12.46552,149.60345,133.70689,,,,
2022-09-19T06:12:23+00:00,20514,22.78123,39.00000,7.22586,27.76207,12.48276,150.01724,133.46552,,,,
2022-09-19T06:12:53+00:00,20515,22.78828,38.03448,5.86034,20.30690,12.24138,148.62070,132.20689,,,,
2022-09-19T06:13:24+00:00,20516,22.78639,38.00000,5.03965,18.10862,11.98276,147.20689,130.79311,,,,
2022-09-19T06:13:54+00:00,20517,22.77708,37.82759,5.15690,19.51034,11.82759,146.93103,130.01724,,,,
2022-09-19T06:14:24+00:00,20518,22.77035,38.00000,5.30000,25.63103,12.22414,147.15517,129.82759,,,,
2022-09-19T06:14:55+00:00,20519,22.77191,38.00000,5.48793,22.32414,12.12069,147.24138,129.41379,,,,
2022-09-19T06:15:25+00:00,20520,22.77415,38.00000,5.49483,21.39138,12.12069,147.39655,129.32759,,,,
2022-09-19T06:15:55+00:00,20521,22.78483,38.00000,5.26207,22.70172,12.29310,147.81035,128.77586,,,,
2022-09-19T06:16:26+00:00,20522,22.79880,38.00000,4.68966,18.11897,11.96552,147.77586,128.29311,,,,
2022-09-19T06:16:56+00:00,20523,22.80794,38.00000,4.38276,18.61724,12.27586,147.63792,127.84483,,,,
2022-09-19T06:17:27+00:00,20524,22.81018,37.93103,4.38103,17.70000,12.01724,147.46552,127.43104,,,,
2022-09-19T06:17:57+00:00,20525,22.81896,37.94828,4.48448,20.67069,12.08621,147.87930,127.39655,,,,
2022-09-19T06:18:27+00:00,20526,22.82396,38.31034,5.10690,20.61897,12.20690,148.93103,127.87931,,,,
2022-09-19T06:18:58+00:00,20527,22.83724,39.00000,6.69138,27.78621,12.12069,150.46552,127.93104,,,,
2022-09-19T06:19:28+00:00,20528,22.84705,39.00000,6.70862,27.97069,12.20690,150.62070,127.74138,,,,
2022-09-19T06:19:59+00:00,20529,22.84930,39.00000,6.18621,27.18793,12.13793,150.01724,127.46552,,,,
2022-09-19T06:20:29+00:00,20530,22.86396,39.00000,5.59483,24.27759,11.89655,149.93103,127.31035,,,,
2022-09-19T06:20:59+00:00,20531,22.87120,39.00000,6.22069,22.93448,11.79310,150.13792,126.87931,,,,
2022-09-19T06:21:30+00:00,20532,22.88121,39.00000,6.19482,22.77069,12.18966,150.24138,126.43104,,,,
2022-09-19T06:22:00+00:00,20533,22.89157,38.34483,5.38793,21.82586,12.22414,149.98276,125.72414,,,,
2022-09-19T06:22:31+00:00,20534,22.90845,38.34483,5.48621,20.91552,12.13793,149.79311,125.48276,,,,
2022-09-19T06:23:01+00:00,20535,22.91776,38.89655,5.27931,20.88966,12.12069,150.50000,125.32758,,,,
2022-09-19T06:23:31+00:00,20536,22.93223,39.00000,6.89827,23.18793,12.12069,151.82759,125.63793,,,,
2022-09-19T06:24:02+00:00,20537,22.95758,39.00000,7.26897,26.82068,11.94828,152.93103,125.72414,,,,
2022-09-19T06:24:32+00:00,20538,22.96655,39.00000,6.24828,25.71896,12.12069,153.08621,125.60345,,,,
2022-09-19T06:25:03+00:00,20539,22.98862,39.00000,7.82069,33.96896,12.08621,153.79311,125.70689,,,,
2022-09-19T06:25:33+00:00,20540,23.00742,39.13793,8.03448,32.51207,12.22414,154.34483,125.82758,,,,
2022-09-19T06:26:03+00:00,20541,23.02398,39.01724,7.87069,33.94656,12.24138,155.25862,126.03448,,,,
2022-09-19T06:26:34+00:00,20542,23.03760,39.00000,8.48276,39.13449,12.37931,156.34483,126.81035,,,,
2022-09-19T06:27:04+00:00,20543,23.04845,39.00000,8.78621,51.55002,12.39655,155.15517,126.72414,,,,
2022-09-19T06:27:35+00:00,20544,23.05104,38.89655,8.95862,47.32586,12.32759,154.63792,126.39655,,,,
2022-09-19T06:28:05+00:00,20545,23.04655,38.25862,7.45345,30.52068,12.39655,154.43103,125.94827,,,,
2022-09-19T06:28:35+00:00,20546,23.04345,39.00000,6.99483,31.82931,12.22414,153.98276,126.06896,,,,
2022-09-19T06:29:06+00:00,20547,23.04018,39.00000,8.20690,33.72242,12.32759,153.20689,125.58620,,,,
2022-09-19T06:29:36+00:00,20548,23.04173,39.00000,9.09138,40.02931,12.00000,152.93103,125.36207,,,,
2022-09-19T06:30:06+00:00,20549,23.05087,39.00000,9.92069,50.07242,12.15517,153.51724,125.01724,,,,
2022-09-19T06:30:37+00:00,20550,23.05208,39.00000,10.04310,50.89656,12.03448,154.03448,124.94827,,,,
2022-09-19T06:31:07+00:00,20551,23.05190,39.00000,9.55517,49.70346,12.03448,154.56897,125.12069,,,,
2022-09-19T06:31:38+00:00,20552,23.05673,39.00000,8.04138,37.46379,12.06897,154.68965,125.08620,,,,
2022-09-19T06:32:08+00:00,20553,23.06208,39.00000,9.76552,47.86208,12.37931,154.82759,125.05173,,,,
2022-09-19T06:32:38+00:00,20554,23.06517,39.00000,9.88103,46.91724,12.50000,155.31035,124.87931,,,,
2022-09-19T06:33:09+00:00,20555,23.06344,39.00000,8.75000,39.33620,12.37931,155.13792,124.89655,,,,
2022-09-19T06:33:39+00:00,20556,23.06862,39.00000,6.89138,27.27241,12.39655,154.87930,124.68965,,,,
2022-09-19T06:34:10+00:00,20557,23.06913,39.00000,8.47931,37.93275,12.36207,154.93103,124.29311,,,,
2022-09-19T06:34:40+00:00,20558,23.06947,39.00000,7.97069,37.50863,12.36207,154.86208,124.08620,,,,
2022-09-19T06:35:10+00:00,20559,23.08051,38.89655,6.50345,27.74656,12.20690,154.55173,123.79311,,,,
2022-09-19T06:35:41+00:00,20560,23.07723,38.00000,5.64827,23.36724,12.22414,153.93103,122.56896,,,,
2022-09-19T06:36:11+00:00,20561,23.06810,38.00000,5.31207,17.63793,12.18966,153.65517,121.96552,,,,
2022-09-19T06:36:42+00:00,20562,23.06449,38.00000,5.70517,21.96207,12.22414,154.13792,121.74138,,,,
2022-09-19T06:37:12+00:00,20563,23.06724,38.00000,5.00517,22.91207,12.27586,154.51724,121.43104,,,,
2022-09-19T06:37:42+00:00,20564,23.06311,38.00000,4.86897,20.29138,12.22414,154.72414,121.12069,,,,
2022-09-19T06:38:13+00:00,20565,23.05811,38.00000,4.88793,23.24311,12.27586,154.46552,120.63793,,,,
2022-09-19T06:38:43+00:00,20566,23.05346,37.15517,4.90862,18.35172,12.27586,154.72414,120.03448,,,,
2022-09-19T06:39:14+00:00,20567,23.04845,37.00000,4.70173,19.74655,12.25862,154.87930,119.62069,,,,
2022-09-19T06:39:44+00:00,20568,23.04983,37.00000,4.98966,21.01380,12.41379,155.12070,119.44827,,,,
2022-09-19T06:40:14+00:00,20569,23.05690,37.00000,5.12586,23.73965,12.46552,155.36208,119.39655,,,,
2022-09-19T06:40:45+00:00,20570,23.06396,37.08621,5.71207,25.10345,12.41379,154.77586,119.13793,,,,
2022-09-19T06:41:15+00:00,20571,23.06948,37.46552,5.57414,21.22587,12.17241,154.44827,119.00000,,,,
2022-09-19T06:41:46+00:00,20572,23.07775,38.00000,6.31552,25.71897,12.29310,154.89655,119.05173,,,,
2022-09-19T06:42:16+00:00,20573,23.08345,38.00000,5.90862,25.82241,12.43103,155.82759,119.12069,,,,
2022-09-19T06:42:46+00:00,20574,23.08689,38.00000,6.22586,29.33449,12.50000,156.60345,119.41380,,,,
2022-09-19T06:43:17+00:00,20575,23.09465,38.00000,7.62069,35.07586,12.51724,156.93103,119.53448,,,,
2022-09-19T06:43:47+00:00,20576,23.10861,38.00000,7.28276,30.79655,12.51724,157.22414,119.55173,,,,
2022-09-19T06:44:17+00:00,20577,23.12034,38.00000,6.49138,31.41380,12.43103,157.22414,119.55173,,,,
2022-09-19T06:44:48+00:00,20578,23.13281,38.00000,6.11579,29.70351,12.42105,157.42105,119.54386,,,,
2022-09-19T06:45:18+00:00,20579,23.13931,38.00000,6.91228,38.61579,12.52632,157.33333,119.43860,,,,
2022-09-19T06:45:47+00:00,20580,23.14913,38.00000,8.41053,46.75439,12.40351,157.50877,119.47369,,,,
2022-09-19T06:46:18+00:00,20581,23.15931,38.00000,12.08794,70.92242,12.58621,158.62070,119.60345,,,,
2022-09-19T06:46:48+00:00,20582,23.16725,38.00000,12.78448,79.48449,12.72414,159.87930,120.01724,,,,
2022-09-19T06:47:19+00:00,20583,23.16862,38.00000,11.42414,64.02070,12.79310,160.18965,120.06896,,,,
2022-09-19T06:47:49+00:00,20584,23.17570,38.00000,7.87586,42.38794,12.74138,158.87930,119.63793,,,,
2022-09-19T06:48:20+00:00,20585,23.18242,38.00000,8.65345,43.47931,12.65517,158.53448,119.60345,,,,
2022-09-19T06:48:50+00:00,20586,23.18403,38.00000,14.07193,79.85789,12.59649,159.56140,119.89474,,,,
2022-09-19T06:49:20+00:00,20587,23.18894,38.00000,13.68596,85.65790,12.70175,159.82455,119.98245,,,,
2022-09-19T06:49:50+00:00,20588,23.18876,38.05263,12.51579,74.37894,12.82456,159.80702,120.28070,,,,
2022-09-19T06:50:20+00:00,20589,23.19403,38.01754,11.98597,68.26492,12.73684,159.87720,120.12281,,,,
2022-09-19T06:50:50+00:00,20590,23.20175,38.00000,10.76140,62.69650,12.82456,159.43860,120.00000,,,,
2022-09-19T06:51:20+00:00,20591,23.20439,38.00000,9.69825,55.90176,12.70175,158.42105,119.66666,,,,
2022-09-19T06:51:50+00:00,20592,23.21017,38.00000,9.96491,53.26666,12.61403,158.29825,119.33334,,,,
2022-09-19T06:52:20+00:00,20593,23.21123,38.00000,9.66667,56.58772,12.61403,158.21053,118.94736,,,,
2022-09-19T06:52:50+00:00,20594,23.21175,38.00000,8.20877,42.68421,12.80702,158.08772,118.94736,,,,
2022-09-19T06:53:21+00:00,20595,23.21876,38.00000,7.66667,37.72631,12.70175,158.35088,118.92982,,,,
2022-09-19T06:53:51+00:00,20596,23.22279,38.00000,8.20351,42.42455,12.59649,158.01755,118.66666,,,,
2022-09-19T06:54:21+00:00,20597,23.22648,38.00000,8.07544,43.02280,12.59649,157.98245,118.52631,,,,
2022-09-19T06:54:51+00:00,20598,23.23104,38.00000,11.54561,66.46665,12.71930,159.50877,118.77193,,,,
2022-09-19T06:55:21+00:00,20599,23.23333,38.00000,13.45965,73.83160,12.78947,161.03510,119.12281,,,,
2022-09-19T06:55:51+00:00,20600,23.24754,38.38596,16.57895,95.18246,12.85965,162.21053,119.52631,,,,
2022-09-19T06:56:21+00:00,20601,23.25105,38.00000,20.56141,128.63159,12.89474,163.64912,119.63158,,,,
2022-09-19T06:56:51+00:00,20602,23.25246,38.00000,21.95263,149.14737,13.03509,165.05263,120.05264,,,,
2022-09-19T06:57:21+00:00,20603,23.25738,38.00000,20.82281,129.08072,12.96491,165.00000,120.35088,,,,
2022-09-19T06:57:51+00:00,20604,23.26808,38.00000,17.20351,91.98248,13.08772,164.66667,121.00000,,,,
2022-09-19T06:58:21+00:00,20605,23.27159,38.00000,15.98421,84.91754,13.19298,164.38597,121.33334,,,,
2022-09-19T06:58:52+00:00,20606,23.27686,38.00000,13.87018,79.50877,13.15790,163.49123,121.38596,,,,
2022-09-19T06:59:22+00:00,20607,23.28159,38.00000,12.99123,72.82456,13.21053,162.87720,121.50877,,,,
2022-09-19T06:59:52+00:00,20608,23.28737,38.00000,13.35263,76.11579,13.28070,162.92982,121.59649,,,,
2022-09-19T07:00:22+00:00,20609,23.29018,38.00000,12.00351,60.75614,13.05263,163.42105,121.61404,,,,
2022-09-19T07:00:52+00:00,20610,23.29264,37.52632,11.05614,53.36841,13.15790,163.40350,121.33334,,,,
2022-09-19T07:01:22+00:00,20611,23.29492,37.17544,10.93509,61.51403,13.03509,163.71930,121.43860,,,,
2022-09-19T07:01:52+00:00,20612,23.29246,37.92982,10.44913,46.87895,12.92982,164.43860,121.52631,,,,
2022-09-19T07:02:22+00:00,20613,23.29141,38.00000,10.47018,51.40878,12.89474,165.50877,121.50877,,,,
2022-09-19T07:02:52+00:00,20614,23.28930,38.00000,9.57719,40.88420,12.96491,166.15790,121.24561,,,,
2022-09-19T07:03:22+00:00,20615,23.29457,38.00000,9.34737,42.73158,12.92982,166.52632,120.91228,,,,
2022-09-19T07:03:52+00:00,20616,23.29983,38.00000,8.87895,45.05964,12.85965,166.31580,120.92982,,,,
2022-09-19T07:04:22+00:00,20617,23.30597,37.73684,9.03684,43.60701,13.00000,165.38597,120.66666,,,,
2022-09-19T07:04:53+00:00,20618,23.30685,37.00000,11.02983,62.28070,13.05263,164.19298,120.54386,,,,
2022-09-19T07:05:23+00:00,20619,23.31403,37.00000,10.82631,61.62807,13.05263,164.22807,120.42105,,,,
2022-09-19T07:05:53+00:00,20620,23.31982,38.40351,10.71930,52.97192,13.10526,167.61403,121.49123,,,,
2022-09-19T07:06:23+00:00,20621,23.32122,38.92982,10.99298,46.66665,13.08772,170.80702,122.08772,,,,
2022-09-19T07:06:53+00:00,20622,23.32964,38.40351,10.61403,45.67019,13.03509,170.87720,122.40351,,,,
2022-09-19T07:07:23+00:00,20623,23.33298,38.00000,9.99298,45.98422,13.22807,169.21053,122.24561,,,,
2022-09-19T07:07:53+00:00,20624,23.33298,38.00000,9.11053,43.86140,13.26316,167.73685,122.17544,,,,
2022-09-19T07:08:23+00:00,20625,23.33070,37.64912,7.95965,41.07894,13.12281,165.36842,121.49123,,,,
2022-09-19T07:08:53+00:00,20626,23.32999,37.35088,7.07193,32.15614,13.00000,164.19298,120.92982,,,,
2022-09-19T07:09:23+00:00,20627,23.32491,38.00000,8.67017,37.27018,13.10526,165.82455,121.40351,,,,
2022-09-19T07:09:53+00:00,20628,23.31597,38.17544,10.11579,49.48595,13.17544,168.80702,121.68421,,,,
2022-09-19T07:10:23+00:00,20629,23.30931,38.00000,9.07369,43.01054,12.92982,168.57895,121.21053,,,,
2022-09-19T07:10:54+00:00,20630,23.31701,38.00000,7.85965,35.45613,13.00000,167.75438,120.80701,,,,
2022-09-19T07:11:24+00:00,20631,23.32210,38.00000,7.78070,33.89649,12.92982,167.15790,120.38596,,,,
2022-09-19T07:11:54+00:00,20632,23.32842,38.00000,7.76667,36.87545,12.91228,166.87720,120.08772,,,,
2022-09-19T07:12:25+00:00,20633,23.33368,37.43859,6.81403,35.38070,12.87719,166.52632,119.64912,,,,
2022-09-19T07:12:54+00:00,20634,23.34071,37.00000,6.23928,28.22679,12.83929,165.66072,118.89286,,,,
2022-09-19T07:13:25+00:00,20635,23.34878,37.00000,5.95000,29.70690,12.87931,165.55173,118.67242,,,,
2022-09-19T07:13:55+00:00,20636,23.34896,37.46552,7.55517,36.14310,12.96552,166.68965,118.96552,,,,
2022-09-19T07:14:26+00:00,20637,23.35413,38.00000,10.17586,43.97759,12.98276,170.74138,119.96552,,,,
2022-09-19T07:14:56+00:00,20638,23.35806,38.00000,8.32807,33.44035,13.15790,171.50877,120.00000,,,,
2022-09-19T07:15:26+00:00,20639,23.36719,38.00000,7.26316,35.04913,13.31579,169.80702,120.07018,,,,
2022-09-19T07:15:56+00:00,20640,23.37702,38.47368,10.35614,47.88948,13.42105,172.42105,121.19299,,,,
2022-09-19T07:16:26+00:00,20641,23.38720,38.40351,10.72807,47.68422,13.43860,173.80702,121.24561,,,,
2022-09-19T07:16:56+00:00,20642,23.38667,38.00000,7.68596,32.11930,13.03509,171.57895,120.57895,,,,
2022-09-19T07:17:26+00:00,20643,23.35876,38.00000,8.56667,42.19650,13.00000,171.84210,120.49123,,,,
2022-09-19T07:17:56+00:00,20644,23.34788,38.00000,9.05790,37.91578,13.24561,172.03510,120.35088,,,,
2022-09-19T07:18:26+00:00,20645,23.33895,38.00000,9.23158,44.09122,13.12281,171.45615,119.96491,,,,
2022-09-19T07:18:56+00:00,20646,23.33824,38.00000,8.35614,38.17720,13.03509,171.03510,119.66666,,,,
2022-09-19T07:19:27+00:00,20647,23.33368,38.00000,8.15263,32.20351,13.42105,171.00000,119.70175,,,,
2022-09-19T07:19:57+00:00,20648,23.33105,38.00000,7.07895,31.00527,13.08772,169.50877,118.92982,,,,
2022-09-19T07:20:27+00:00,20649,23.33930,38.00000,7.60702,35.93684,13.28070,168.73685,118.94736,,,,
2022-09-19T07:20:57+00:00,20650,23.34491,38.00000,7.11754,34.31755,13.28070,168.57895,118.64912,,,,
2022-09-19T07:21:27+00:00,20651,23.35630,38.00000,7.33333,33.63860,13.36842,168.49123,118.70175,,,,
2022-09-19T07:21:57+00:00,20652,23.35964,38.00000,8.12982,38.65438,13.24561,168.59650,118.77193,,,,
2022-09-19T07:22:27+00:00,20653,23.36561,38.00000,8.40000,44.66667,13.31579,168.52632,118.91228,,,,
2022-09-19T07:22:57+00:00,20654,23.37175,38.00000,8.34211,42.57894,13.35088,168.68420,118.84210,,,,
2022-09-19T07:23:27+00:00,20655,23.37316,38.00000,9.34912,51.51581,13.50877,169.29825,119.01755,,,,
2022-09-19T07:23:57+00:00,20656,23.38000,37.57895,7.52632,34.66667,13.19298,166.15790,118.22807,,,,
2022-09-19T07:24:27+00:00,20657,23.37930,36.77193,4.50877,19.42632,12.52632,159.21053,116.33334,,,,
2022-09-19T07:24:58+00:00,20658,23.38018,37.00000,6.47193,30.54035,12.61403,158.84210,115.54386,,,,
2022-09-19T07:25:28+00:00,20659,23.37438,37.00000,6.01228,24.71754,12.63158,160.50877,115.15790,,,,
2022-09-19T07:25:58+00:00,20660,23.36139,37.00000,6.71930,24.39124,12.66667,161.89473,114.59649,,,,
2022-09-19T07:26:28+00:00,20661,23.35472,37.19298,6.78246,31.24386,12.70175,163.77193,114.73684,,,,
2022-09-19T07:26:58+00:00,20662,23.34035,38.21053,9.10000,39.47544,12.78947,168.05263,115.52631,,,,
2022-09-19T07:27:28+00:00,20663,23.33421,38.50877,10.42105,44.59825,13.01754,171.12280,116.00000,,,,
2022-09-19T07:27:58+00:00,20664,23.32999,38.00000,8.47895,40.67017,13.08772,170.63158,115.80701,,,,
2022-09-19T07:28:28+00:00,20665,23.33860,38.87719,8.93684,38.00702,13.05263,171.73685,116.03509,,,,
2022-09-19T07:28:58+00:00,20666,23.35297,38.73684,8.86842,38.68948,13.24561,172.56140,115.98245,,,,
2022-09-19T07:29:28+00:00,20667,23.35946,38.00000,7.92105,35.49649,13.17544,172.71930,115.84210,,,,
2022-09-19T07:29:58+00:00,20668,23.37052,38.03509,7.88772,32.32631,13.56140,172.50877,115.75439,,,,
2022-09-19T07:30:28+00:00,20669,23.38369,39.14035,9.45965,40.17720,13.50877,175.54385,116.68421,,,,
2022-09-19T07:30:59+00:00,20670,23.39896,40.00000,11.88422,50.08245,13.50877,178.82455,117.61404,,,,
2022-09-19T07:31:29+00:00,20671,23.41228,40.00000,11.35789,47.84035,13.50877,179.45615,117.77193,,,,
2022-09-19T07:31:59+00:00,20672,23.42632,39.98246,11.02983,49.87193,13.56140,179.38597,118.01755,,,,
2022-09-19T07:32:29+00:00,20673,23.44157,39.00000,9.87193,40.87192,13.56140,178.57895,118.01755,,,,
2022-09-19T07:32:59+00:00,20674,23.45482,39.00000,9.17679,38.97499,13.66071,178.26785,118.39286,,,,
2022-09-19T07:33:29+00:00,20675,23.47911,39.00000,9.88245,42.91579,13.87719,178.38597,118.56140,,,,
2022-09-19T07:34:00+00:00,20676,23.49035,39.00000,9.81930,41.71228,13.98246,178.12280,118.98245,,,,
2022-09-19T07:34:29+00:00,20677,23.50733,39.92857,10.67321,48.38214,13.98214,180.16072,119.87500,,,,
2022-09-19T07:35:00+00:00,20678,23.51811,40.00000,12.62586,59.50860,14.00000,182.67241,120.72414,,,,
2022-09-19T07:35:30+00:00,20679,23.51949,39.62069,10.02759,59.83967,13.87931,180.03448,120.29311,,,,
2022-09-19T07:36:01+00:00,20680,23.52260,39.00000,8.25000,47.57930,13.75862,177.43103,119.72414,,,,
2022-09-19T07:36:31+00:00,20681,23.52949,39.00000,7.85790,45.97544,13.73684,175.94737,119.17544,,,,
2022-09-19T07:37:01+00:00,20682,23.53054,39.00000,7.53158,45.38070,13.77193,174.73685,118.91228,,,,
2022-09-19T07:37:31+00:00,20683,23.53948,39.00000,7.99824,39.97719,13.82456,175.33333,118.91228,,,,
2022-09-19T07:38:01+00:00,20684,23.54650,39.00000,8.69298,39.62455,13.85965,176.54385,118.89474,,,,
2022-09-19T07:38:31+00:00,20685,23.55211,39.00000,8.78596,39.27018,13.78947,176.75438,118.87719,,,,
2022-09-19T07:39:01+00:00,20686,23.56666,39.00000,8.21754,42.02983,13.80702,176.98245,118.80701,,,,
2022-09-19T07:39:32+00:00,20687,23.57859,38.87719,7.63860,40.51753,13.89474,175.98245,118.43860,,,,
2022-09-19T07:40:02+00:00,20688,23.58298,38.42105,7.12982,37.28422,13.80702,175.10527,118.29825,,,,
2022-09-19T07:40:32+00:00,20689,23.58509,38.82456,8.34912,40.34737,13.82456,175.85965,118.47369,,,,
2022-09-19T07:41:02+00:00,20690,23.59228,38.28070,8.17018,34.40174,13.84210,175.61403,118.15790,,,,
2022-09-19T07:41:32+00:00,20691,23.59876,39.00000,7.97544,37.08246,13.92982,176.26315,118.33334,,,,
2022-09-19T07:42:03+00:00,20692,23.59963,38.80702,8.75263,50.29649,13.84210,176.28070,118.42105,,,,
2022-09-19T07:42:32+00:00,20693,23.60820,38.51786,8.23036,38.01786,13.57143,174.73215,117.92857,,,,
2022-09-19T07:43:03+00:00,20694,23.60861,38.00000,8.68966,50.14655,13.53448,172.86208,117.18965,,,,
2022-09-19T07:43:33+00:00,20695,23.60913,38.00000,9.13966,59.99656,13.46552,171.50000,116.79311,,,,
2022-09-19T07:44:04+00:00,20696,23.59876,38.00000,7.60877,50.08070,13.49123,169.08772,115.82456,,,,
2022-09-19T07:44:34+00:00,20697,23.58689,38.00000,9.85517,77.16379,13.32759,168.48276,115.20689,,,,
2022-09-19T07:45:04+00:00,20698,23.58672,38.00000,11.67759,106.49829,13.46552,168.91379,114.79311,,,,
2022-09-19T07:45:35+00:00,20699,23.58655,37.96552,14.86207,144.16206,13.72414,169.67241,114.65517,,,,
2022-09-19T07:46:05+00:00,20700,23.59327,38.00000,17.30690,186.85513,13.77586,170.89655,114.70689,,,,
2022-09-19T07:46:36+00:00,20701,23.60620,38.00000,20.41035,211.73961,13.84483,172.08621,114.79311,,,,
2022-09-19T07:47:06+00:00,20702,23.61758,38.00000,19.40000,204.21902,13.89655,172.41379,114.86207,,,,
2022-09-19T07:47:36+00:00,20703,23.62189,38.00000,18.96896,207.56036,13.31034,177.98276,115.08620,,,,
2022-09-19T07:48:07+00:00,20704,23.62431,38.08621,21.17070,217.55339,12.24138,188.36208,114.34483,,,,
2022-09-19T07:48:37+00:00,20705,23.62897,38.00000,18.47931,185.97243,12.79310,189.67241,114.22414,,,,
2022-09-19T07:49:07+00:00,20706,23.63725,38.00000,16.78966,144.64658,13.22414,189.51724,114.51724,,,,
2022-09-19T07:49:38+00:00,20707,23.65535,38.00000,19.68103,168.29657,13.17241,193.82759,114.84483,,,,
2022-09-19T07:50:08+00:00,20708,23.67173,39.00000,26.35173,197.81381,12.12069,204.36208,114.65517,,,,
2022-09-19T07:50:39+00:00,20709,23.69120,39.00000,25.80690,180.87415,11.91379,210.94827,114.58620,,,,
2022-09-19T07:51:09+00:00,20710,23.70586,39.00000,18.48276,134.27071,12.72414,204.46552,115.20689,,,,
2022-09-19T07:51:39+00:00,20711,23.71533,39.29310,15.35862,101.74827,13.34483,199.03448,116.27586,,,,
2022-09-19T07:52:10+00:00,20712,23.72861,39.15517,13.33276,80.07758,13.68966,194.37930,116.98276,,,,
2022-09-19T07:52:40+00:00,20713,23.73534,39.00000,10.41379,56.74999,13.87931,190.03448,117.22414,,,,
2022-09-19T07:53:11+00:00,20714,23.74155,39.00000,11.70690,80.92585,14.00000,187.91379,117.55173,,,,
2022-09-19T07:53:41+00:00,20715,23.74586,39.00000,14.47586,130.77757,14.08621,185.89655,117.72414,,,,
2022-09-19T07:54:11+00:00,20716,23.75086,38.03448,18.29138,194.84134,14.13793,183.06897,117.72414,,,,
2022-09-19T07:54:42+00:00,20717,23.74189,38.00000,15.46379,142.90865,14.24138,181.37930,117.81035,,,,
2022-09-19T07:55:12+00:00,20718,23.74396,38.00000,11.26034,102.52412,14.20690,179.74138,117.70689,,,,
2022-09-19T07:55:43+00:00,20719,23.74672,37.48276,8.76034,73.95000,13.98276,177.29311,117.10345,,,,
2022-09-19T07:56:13+00:00,20720,23.75397,37.00000,9.88621,75.54308,13.81034,175.00000,116.75862,,,,
2022-09-19T07:56:43+00:00,20721,23.75656,37.03448,11.26379,84.21723,13.94828,175.17241,116.67242,,,,
2022-09-19T07:57:14+00:00,20722,23.76501,37.00000,14.20517,137.91727,14.06897,175.29311,116.41380,,,,
2022-09-19T07:57:44+00:00,20723,23.76432,37.00000,9.88965,80.68964,14.31034,176.81035,116.51724,,,,
2022-09-19T07:58:15+00:00,20724,23.76725,38.00000,11.21379,75.01723,14.36207,179.29311,116.93104,,,,
2022-09-19T07:58:45+00:00,20725,23.76777,37.96552,10.29310,66.06552,14.39655,180.31035,117.08620,,,,
2022-09-19T07:59:15+00:00,20726,23.77294,37.06897,10.02069,71.27930,14.18966,180.00000,116.94827,,,,
2022-09-19T07:59:46+00:00,20727,23.77657,38.00000,12.82242,99.81382,14.29310,183.77586,117.67242,,,,
2022-09-19T08:00:16+00:00,20728,23.78604,38.00000,13.66379,96.06203,14.03448,185.10345,118.13793,,,,
2022-09-19T08:00:47+00:00,20729,23.79656,38.00000,12.62931,74.94312,14.01724,183.13792,118.51724,,,,
2022-09-19T08:01:17+00:00,20730,23.80622,38.00000,10.79827,74.45863,14.10345,181.10345,118.50000,,,,
2022-09-19T08:01:47+00:00,20731,23.81311,37.94828,10.38103,86.04826,14.06897,178.86208,118.20689,,,,
2022-09-19T08:02:18+00:00,20732,23.81707,37.17241,11.60000,106.01205,14.18966,175.96552,117.82758,,,,
2022-09-19T08:02:48+00:00,20733,23.83070,37.00000,25.25614,295.18948,14.03509,173.47368,117.54386,,,,
2022-09-19T08:03:18+00:00,20734,23.83561,37.00000,93.49651,1151.21753,13.98246,171.77193,117.03509,,,,
2022-09-19T08:03:48+00:00,20735,23.83579,37.00000,138.89651,1584.02612,13.82456,170.35088,116.70175,,,,
2022-09-19T08:04:18+00:00,20736,23.84542,37.00000,146.15439,1678.71912,13.94737,170.24562,116.52631,,,,
2022-09-19T08:04:48+00:00,20737,23.84841,37.00000,137.74564,1645.80029,14.15790,170.71930,116.22807,,,,
2022-09-19T08:05:19+00:00,20738,23.85447,37.00000,152.66379,1792.25696,14.13793,170.74138,116.15517,,,,
2022-09-19T08:05:49+00:00,20739,23.85982,37.00000,142.24484,1674.04504,14.15517,170.43103,116.12069,,,,
2022-09-19T08:06:19+00:00,20740,23.87034,37.00000,119.43275,1396.93286,14.08621,169.58621,115.79311,,,,
2022-09-19T08:06:50+00:00,20741,23.87034,37.00000,94.13445,1055.35156,14.01724,168.43103,115.75862,,,,
2022-09-19T08:07:20+00:00,20742,23.86877,37.00000,50.68946,550.27899,13.57895,165.91228,115.12281,,,,
2022-09-19T08:07:50+00:00,20743,23.86332,37.00000,32.58070,428.16663,13.40351,164.26315,114.73684,,,,
2022-09-19T08:08:20+00:00,20744,23.85192,37.00000,38.68597,499.04919,13.56140,164.78947,114.33334,,,,
2022-09-19T08:08:50+00:00,20745,23.84631,37.00000,39.17895,485.51056,13.66667,165.94737,114.33334,,,,
2022-09-19T08:09:20+00:00,20746,23.85438,37.00000,39.40526,475.21045,13.89474,167.08772,114.33334,,,,
